incident_datetime,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type,,month_of_year,day_of_month,year
09/26/2015 09:18:00 AM,7800 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.59473761,-123.3945923,9,Saturday,Property Crime,,09,26,2015
09/26/2015 06:50:00 AM,WEST SAANICH RD & CARRIAGE LANE,CENTRAL SAANICH,BC,48.56886324,-123.4413582,6,Saturday,Other,,09,26,2015
09/27/2015 03:25:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,15,Sunday,Traffic,,09,27,2015
09/27/2015 11:36:00 AM,VEYANESS RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512389,-123.4105729,11,Sunday,Traffic,,09,27,2015
09/26/2015 08:55:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,20,Saturday,Traffic,,09,26,2015
09/28/2015 05:53:00 PM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.57628122,-123.4483998,17,Monday,Other,,09,28,2015
09/28/2015 04:44:00 PM,STELLYS CROSS RD & WEST SAANICH RD,CENTRAL SAANICH,BC,48.57967,-123.4517357,16,Monday,Liquor,,09,28,2015
09/28/2015 04:37:00 PM,VERDIER AVE & WEST SAANICH RD,CENTRAL SAANICH,BC,48.57791815,-123.448988,16,Monday,Traffic,,09,28,2015
09/28/2015 12:40:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59447292,-123.4188445,12,Monday,Theft,,09,28,2015
09/28/2015 11:35:00 AM,WEST SAANICH RD & MCHATTIE RD,CENTRAL SAANICH,BC,48.56314793,-123.4365265,11,Monday,Traffic,,09,28,2015
09/28/2015 11:15:00 AM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59468803,-123.416937,11,Monday,Other,,09,28,2015
09/28/2015 08:50:00 AM,BRYN RD & SEAN RD,CENTRAL SAANICH,BC,48.56091697,-123.4240642,8,Monday,Traffic,,09,28,2015
09/28/2015 02:36:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,2,Monday,Traffic,,09,28,2015
09/28/2015 01:39:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,1,Monday,Traffic,,09,28,2015
09/27/2015 11:09:00 PM,2400 Block TANNER RD,CENTRAL SAANICH,BC,48.55430624,-123.3999379,23,Sunday,Disorder,,09,27,2015
09/27/2015 10:37:00 PM,STELLYS CROSS RD & GOWDY RD,CENTRAL SAANICH,BC,48.57971074,-123.4444241,22,Sunday,Traffic,,09,27,2015
09/27/2015 07:27:00 PM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.57278063,-123.3673835,19,Sunday,Traffic,,09,27,2015
09/25/2015 07:27:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,7,Friday,Other,,09,25,2015
09/29/2015 02:32:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,14,Tuesday,Traffic,,09,29,2015
09/29/2015 11:33:00 AM,2500 Block MONTE VISTA PL,CENTRAL SAANICH,BC,48.55973389,-123.3962559,11,Tuesday,Traffic,,09,29,2015
09/30/2015 10:40:00 PM,7400 Block VEYANESS RD,CENTRAL SAANICH,BC,48.58377958,-123.4150982,22,Wednesday,Theft,,09,30,2015
09/30/2015 05:34:00 PM,1900 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56548926,-123.4215139,17,Wednesday,Traffic,,09,30,2015
09/30/2015 04:07:00 PM,800 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57962407,-123.4633791,16,Wednesday,Theft,,09,30,2015
09/30/2015 11:13:00 AM,ISLAND VIEW RD & BEACH VIEW CRT,CENTRAL SAANICH,BC,48.57286148,-123.3731989,11,Wednesday,Traffic,,09,30,2015
09/30/2015 07:41:00 AM,900 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57962135,-123.4617549,7,Wednesday,Theft,,09,30,2015
09/30/2015 05:40:00 AM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57749423,-123.4486049,5,Wednesday,Other,,09,30,2015
09/29/2015 10:33:00 PM,1900 Block VENROSS PL,CENTRAL SAANICH,BC,48.60067226,-123.4194527,22,Tuesday,Other,,09,29,2015
09/29/2015 08:24:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,20,Tuesday,Traffic,,09,29,2015
09/29/2015 06:15:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56513157,-123.4127377,18,Tuesday,Traffic,,09,29,2015
10/01/2015 07:20:00 AM,EAST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.59620961,-123.4168536,7,Thursday,Traffic,,10,01,2015
10/02/2015 01:43:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,13,Friday,Traffic,,10,02,2015
10/02/2015 12:43:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,12,Friday,Traffic,,10,02,2015
10/02/2015 12:41:00 PM,VEYANESS RD & STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57970605,-123.4107193,12,Friday,Traffic,,10,02,2015
10/02/2015 09:31:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,9,Friday,Traffic,,10,02,2015
10/04/2015 01:23:00 AM,800 Block BARDSEY LANE,CENTRAL SAANICH,BC,48.6005413,-123.4649612,1,Sunday,Other,,10,04,2015
10/03/2015 11:49:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,23,Saturday,Traffic,,10,03,2015
10/03/2015 05:13:00 PM,CENTRAL SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651324,-123.4035358,17,Saturday,Liquor,,10,03,2015
10/03/2015 10:01:00 AM,WALLACE DR & EAST SAANICH RD,CENTRAL SAANICH,BC,48.59620961,-123.4168536,10,Saturday,Traffic,,10,03,2015
10/03/2015 09:43:00 AM,6700 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.5663029,-123.4034713,9,Saturday,Other,,10,03,2015
10/03/2015 09:07:00 AM,6200 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.55285252,-123.4035355,9,Saturday,Other,,10,03,2015
10/02/2015 08:18:00 PM,6600 Block ASTON END,CENTRAL SAANICH,BC,48.56452851,-123.4560723,20,Friday,Other,,10,02,2015
10/02/2015 08:11:00 PM,CASCADE AVE & LOCHSIDE DR,CENTRAL SAANICH,BC,48.605922,-123.3962761,20,Friday,Other,,10,02,2015
10/02/2015 07:20:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,19,Friday,Traffic,,10,02,2015
10/02/2015 05:59:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,17,Friday,Traffic,,10,02,2015
10/02/2015 04:19:00 PM,GLIDDON RD & MARTINDALE RD,CENTRAL SAANICH,BC,48.56154417,-123.3950735,16,Friday,Property Crime,,10,02,2015
10/05/2015 03:59:00 PM,1500 Block VERLING AVE,CENTRAL SAANICH,BC,48.55942442,-123.4357818,15,Monday,Traffic,,10,05,2015
10/05/2015 03:17:00 PM,NEWMAN RD & EAST SAANICH RD,CENTRAL SAANICH,BC,48.60269048,-123.4171753,15,Monday,Traffic,,10,05,2015
10/05/2015 02:20:00 PM,OLDFIELD RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56513207,-123.4172032,14,Monday,Traffic,,10,05,2015
10/05/2015 02:53:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,2,Monday,Traffic,,10,05,2015
10/04/2015 08:16:00 PM,900 Block MARCHANT RD,CENTRAL SAANICH,BC,48.57242905,-123.4614655,20,Sunday,Other,,10,04,2015
10/04/2015 08:06:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,20,Sunday,Liquor,,10,04,2015
10/04/2015 06:41:00 PM,7400 Block VEYANESS RD,CENTRAL SAANICH,BC,48.58377958,-123.4150982,18,Sunday,Theft,,10,04,2015
10/04/2015 05:19:00 PM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,17,Sunday,Traffic,,10,04,2015
10/04/2015 05:14:00 PM,WEST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59918309,-123.4658467,17,Sunday,Traffic,,10,04,2015
10/04/2015 03:41:00 PM,6700 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.56463719,-123.403563,15,Sunday,Traffic,,10,04,2015
10/04/2015 10:07:00 AM,8300 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.60906281,-123.4745253,10,Sunday,Breaking & Entering,,10,04,2015
10/06/2015 03:36:00 PM,800 Block CLARKE RD,CENTRAL SAANICH,BC,48.57603964,-123.4612711,15,Tuesday,Property Crime,,10,06,2015
10/06/2015 12:42:00 PM,1600 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59780933,-123.431526,12,Tuesday,Other,,10,06,2015
10/06/2015 10:55:00 AM,WALLACE DR & WEST SAANICH RD,CENTRAL SAANICH,BC,48.57527009,-123.4453416,10,Tuesday,Traffic,,10,06,2015
10/06/2015 09:40:00 AM,BENVENUTO AVE & WALLACE DR,CENTRAL SAANICH,BC,48.56289975,-123.4584605,9,Tuesday,Other,,10,06,2015
10/06/2015 08:01:00 AM,6600 Block AMWELL DR,CENTRAL SAANICH,BC,48.56417885,-123.4535202,8,Tuesday,Theft from Vehicle,,10,06,2015
10/06/2015 07:00:00 AM,900 Block SLUGGETT RD,CENTRAL SAANICH,BC,48.57420446,-123.4587984,7,Tuesday,Other,,10,06,2015
10/06/2015 06:07:00 AM,BENVENUTO AVE & WALLACE DR,CENTRAL SAANICH,BC,48.56289975,-123.4584605,6,Tuesday,Other,,10,06,2015
10/02/2015 10:01:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,10,Friday,Traffic,,10,02,2015
10/02/2015 09:31:00 AM,1900 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651413,-123.4201797,9,Friday,Other,,10,02,2015
10/07/2015 08:38:00 AM,8200 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.60630751,-123.4187377,8,Wednesday,Theft,,10,07,2015
10/06/2015 03:51:00 PM,900 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57961467,-123.4595895,15,Tuesday,Other,,10,06,2015
10/04/2015 12:36:00 PM,900 Block GRILSE LANE,CENTRAL SAANICH,BC,48.5717503,-123.459472,12,Sunday,Theft,,10,04,2015
10/08/2015 05:41:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59468803,-123.416937,17,Thursday,Other,,10,08,2015
10/08/2015 04:49:00 PM,2400 Block TANNER RD,CENTRAL SAANICH,BC,48.55430624,-123.3999379,16,Thursday,Traffic,,10,08,2015
10/08/2015 09:32:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,9,Thursday,Traffic,,10,08,2015
10/09/2015 09:38:00 AM,1400 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56518827,-123.4392573,9,Friday,Theft,,10,09,2015
10/09/2015 05:37:00 AM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,5,Friday,Traffic,,10,09,2015
10/09/2015 12:42:00 AM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,0,Friday,Other,,10,09,2015
10/08/2015 06:40:00 PM,6800 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56718947,-123.4403665,18,Thursday,Other,,10,08,2015
10/11/2015 04:39:00 AM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,4,Sunday,Other,,10,11,2015
10/11/2015 01:04:00 AM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.57517755,-123.4456173,1,Sunday,Disorder,,10,11,2015
10/10/2015 11:49:00 PM,BABBINGTON LANE & STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57971381,-123.4686533,23,Saturday,Liquor,,10,10,2015
10/10/2015 11:01:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.58395699,-123.4238878,23,Saturday,Other,,10,10,2015
10/10/2015 08:40:00 PM,6200 Block BRYN RD,CENTRAL SAANICH,BC,48.5530646,-123.4240873,20,Saturday,Other,,10,10,2015
10/10/2015 04:19:00 PM,8000 Block SIMPSON RD,CENTRAL SAANICH,BC,48.59999298,-123.4204379,16,Saturday,Other,,10,10,2015
10/10/2015 03:40:00 PM,SALMON RD & LAWRENCE RD,CENTRAL SAANICH,BC,48.61226932,-123.475166,15,Saturday,Traffic,,10,10,2015
10/10/2015 06:04:00 AM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,6,Saturday,Liquor,,10,10,2015
10/10/2015 02:52:00 AM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,2,Saturday,Other,,10,10,2015
10/10/2015 12:40:00 AM,KEATING CROSS RD & VEYANESS RD,CENTRAL SAANICH,BC,48.56512389,-123.4105729,0,Saturday,Property Crime,,10,10,2015
10/09/2015 07:44:00 PM,7200 Block SKYLINE CRES,CENTRAL SAANICH,BC,48.57764946,-123.4132687,19,Friday,Traffic,,10,09,2015
10/09/2015 04:02:00 PM,6700 Block JEDORA DR,CENTRAL SAANICH,BC,48.56546823,-123.4614344,16,Friday,Traffic,,10,09,2015
10/12/2015 06:22:00 AM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972678,-123.4323761,6,Monday,Property Crime,,10,12,2015
10/11/2015 09:25:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,21,Sunday,Property Crime,,10,11,2015
10/11/2015 09:18:00 PM,WEST SAANICH RD & VERDIER AVE,CENTRAL SAANICH,BC,48.57791815,-123.448988,21,Sunday,Traffic,,10,11,2015
10/11/2015 06:06:00 PM,PATRICIA BAY HWY & JUS KUN RD OFRP,CENTRAL SAANICH,BC,48.58121233,-123.3996718,18,Sunday,Traffic,,10,11,2015
10/11/2015 05:30:00 PM,6500 Block BELLA VISTA DR,CENTRAL SAANICH,BC,48.5609162,-123.3974084,17,Sunday,Traffic,,10,11,2015
10/11/2015 04:27:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,16,Sunday,Traffic,,10,11,2015
10/11/2015 03:02:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,15,Sunday,Traffic,,10,11,2015
10/11/2015 12:42:00 PM,2800 Block LAMONT RD,CENTRAL SAANICH,BC,48.57787591,-123.3886211,12,Sunday,Other,,10,11,2015
10/11/2015 08:47:00 AM,6200 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.55262709,-123.4172117,8,Sunday,Other,,10,11,2015
10/14/2015 03:35:00 PM,1800 Block VERLING AVE,CENTRAL SAANICH,BC,48.55973503,-123.4273761,15,Wednesday,Other,,10,14,2015
10/14/2015 12:23:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,12,Wednesday,Traffic,,10,14,2015
10/14/2015 08:52:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,8,Wednesday,Theft,,10,14,2015
10/13/2015 08:53:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,20,Tuesday,Traffic,,10,13,2015
10/13/2015 05:51:00 PM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,17,Tuesday,Traffic,,10,13,2015
10/13/2015 03:57:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,15,Tuesday,Other,,10,13,2015
10/08/2015 04:31:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59570542,-123.4168812,16,Thursday,Other,,10,08,2015
10/07/2015 05:48:00 PM,STYAN RD & CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.56028171,-123.4035323,17,Wednesday,Other,,10,07,2015
10/15/2015 01:20:00 PM,1200 Block GARDEN GATE DR,CENTRAL SAANICH,BC,48.56111582,-123.4461085,13,Thursday,Other,,10,15,2015
10/15/2015 11:44:00 AM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,11,Thursday,Theft,,10,15,2015
10/15/2015 10:39:00 AM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,10,Thursday,Other,,10,15,2015
10/14/2015 05:26:00 PM,LOCHSIDE DR & MARTINDALE RD,CENTRAL SAANICH,BC,48.56157351,-123.3896594,17,Wednesday,Other,,10,14,2015
10/10/2015 12:43:00 PM,WEST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59918309,-123.4658467,12,Saturday,Traffic,,10,10,2015
10/09/2015 07:31:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,7,Friday,Traffic,,10,09,2015
10/16/2015 08:09:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,20,Friday,Traffic,,10,16,2015
10/16/2015 05:19:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,17,Friday,Traffic,,10,16,2015
10/16/2015 10:13:00 AM,6700 Block VEYANESS RD,CENTRAL SAANICH,BC,48.56567884,-123.4104071,10,Friday,Other,,10,16,2015
10/16/2015 03:06:00 AM,7200 Block SEABROOK RD,CENTRAL SAANICH,BC,48.57929919,-123.4169683,3,Friday,Property Crime,,10,16,2015
10/15/2015 11:25:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,23,Thursday,Other,,10,15,2015
10/15/2015 10:57:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,22,Thursday,Other,,10,15,2015
10/15/2015 07:11:00 PM,1700 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57973097,-123.4299393,19,Thursday,Traffic,,10,15,2015
10/17/2015 01:51:00 PM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972678,-123.4323761,13,Saturday,Theft,,10,17,2015
10/17/2015 11:04:00 AM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57599515,-123.4462497,11,Saturday,Traffic,,10,17,2015
10/17/2015 09:03:00 AM,7900 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.59830056,-123.394666,9,Saturday,Other,,10,17,2015
10/17/2015 03:30:00 AM,700 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57969504,-123.4663532,3,Saturday,Other,,10,17,2015
10/18/2015 05:07:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,17,Sunday,Theft,,10,18,2015
10/18/2015 02:59:00 PM,7700 Block WALLACE DR,CENTRAL SAANICH,BC,48.59173848,-123.4217022,14,Sunday,Traffic,,10,18,2015
10/18/2015 01:19:00 PM,1000 Block WAVERLY TER,CENTRAL SAANICH,BC,48.57837877,-123.456543,13,Sunday,Theft from Vehicle,,10,18,2015
10/18/2015 08:56:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,8,Sunday,Traffic,,10,18,2015
10/19/2015 06:58:00 PM,POLO PARK CRT & POLO PARK CRES,CENTRAL SAANICH,BC,48.5979474,-123.4182479,18,Monday,Other,,10,19,2015
10/20/2015 05:24:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,17,Tuesday,Other,,10,20,2015
10/20/2015 12:53:00 PM,8400 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.6093508,-123.4034007,12,Tuesday,Traffic,,10,20,2015
10/20/2015 12:53:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,12,Tuesday,Traffic,,10,20,2015
10/21/2015 06:20:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512982,-123.4119258,18,Wednesday,Theft,,10,21,2015
10/21/2015 04:17:00 PM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512695,-123.4092196,16,Wednesday,Other,,10,21,2015
10/21/2015 06:59:00 AM,CENTRAL SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412441,-123.4034275,6,Wednesday,Traffic,,10,21,2015
10/21/2015 05:05:00 AM,2200 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.56512695,-123.4092196,5,Wednesday,Other,,10,21,2015
10/21/2015 03:09:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,3,Wednesday,Traffic,,10,21,2015
10/22/2015 02:40:00 PM,EAST SAANICH RD & CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.57338738,-123.4037578,14,Thursday,Traffic,,10,22,2015
10/22/2015 01:26:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.57243246,-123.3982613,13,Thursday,Traffic,,10,22,2015
10/23/2015 06:47:00 PM,WEST SAANICH RD & OLD WEST SAANICH RD,CENTRAL SAANICH,BC,48.56074059,-123.4365221,18,Friday,Traffic,,10,23,2015
10/23/2015 05:22:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,17,Friday,Traffic,,10,23,2015
10/23/2015 04:34:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,16,Friday,Traffic,,10,23,2015
10/23/2015 12:57:00 PM,900 Block PACONLA PL,CENTRAL SAANICH,BC,48.57499264,-123.4615982,12,Friday,Traffic,,10,23,2015
10/22/2015 09:09:00 PM,PATTERSON RD & WALLACE DR,CENTRAL SAANICH,BC,48.59620961,-123.4168536,21,Thursday,Disorder,,10,22,2015
10/22/2015 07:13:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,19,Thursday,Traffic,,10,22,2015
10/22/2015 06:57:00 PM,WEST SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,18,Thursday,Traffic,,10,22,2015
10/23/2015 05:10:00 AM,WEST SAANICH RD & CLARKE RD,CENTRAL SAANICH,BC,48.57659414,-123.4471647,5,Friday,Vehicle Stop,,10,23,2015
10/24/2015 11:03:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415045,-123.396385,23,Saturday,Disorder,,10,24,2015
10/24/2015 05:49:00 PM,EAST SAANICH RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.56623787,-123.3986032,17,Saturday,Traffic,,10,24,2015
10/24/2015 05:20:00 PM,NORMAN LANE & HARDING LANE,CENTRAL SAANICH,BC,48.57905065,-123.4669292,17,Saturday,Traffic,,10,24,2015
10/24/2015 11:45:00 AM,1800 Block PROSSER RD,CENTRAL SAANICH,BC,48.5887329,-123.4211897,11,Saturday,Theft from Vehicle,,10,24,2015
10/24/2015 10:57:00 AM,2500 Block FIELDING PL,CENTRAL SAANICH,BC,48.55760284,-123.3950206,10,Saturday,Property Crime,,10,24,2015
10/24/2015 12:59:00 AM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,0,Saturday,Liquor,,10,24,2015
10/25/2015 08:48:00 PM,6400 Block TORIN RD,CENTRAL SAANICH,BC,48.55982659,-123.4502374,20,Sunday,Disorder,,10,25,2015
10/25/2015 08:38:00 PM,KEATING CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5639595,-123.3972404,20,Sunday,Traffic,,10,25,2015
10/25/2015 08:37:00 PM,STELLYS CROSS RD & WALLACE DR,CENTRAL SAANICH,BC,48.57973511,-123.4260136,20,Sunday,Other,,10,25,2015
10/25/2015 07:27:00 PM,1000 Block CLARKE RD,CENTRAL SAANICH,BC,48.5760497,-123.4549091,19,Sunday,Other,,10,25,2015
10/25/2015 04:02:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,16,Sunday,Traffic,,10,25,2015
10/25/2015 02:57:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,14,Sunday,Traffic,,10,25,2015
10/25/2015 01:12:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,13,Sunday,Traffic,,10,25,2015
10/25/2015 12:46:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.59414849,-123.3981454,12,Sunday,Traffic,,10,25,2015
10/25/2015 12:05:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941383,-123.4124988,12,Sunday,Other,,10,25,2015
10/25/2015 11:41:00 AM,LOCHSIDE DR & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415239,-123.3946246,11,Sunday,Traffic,,10,25,2015
10/24/2015 11:27:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412977,-123.4018023,23,Saturday,Other,,10,24,2015
10/26/2015 06:16:00 PM,2500 Block FIELDING PL,CENTRAL SAANICH,BC,48.55760284,-123.3950206,18,Monday,Other,,10,26,2015
10/26/2015 12:28:00 PM,CENTRAL SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651324,-123.4035358,12,Monday,Other,,10,26,2015
10/26/2015 11:35:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,11,Monday,Traffic,,10,26,2015
10/26/2015 08:43:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,8,Monday,Traffic,,10,26,2015
10/24/2015 03:43:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57691326,-123.4476888,15,Saturday,Theft,,10,24,2015
10/24/2015 12:28:00 PM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.57243246,-123.3982613,12,Saturday,Other,,10,24,2015
10/27/2015 11:10:00 PM,7800 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.59464121,-123.4636538,23,Tuesday,Other,,10,27,2015
10/27/2015 01:08:00 PM,1500 Block KERSEY RD,CENTRAL SAANICH,BC,48.56759512,-123.4358787,13,Tuesday,Theft,,10,27,2015
